initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,bug_detection,mode
ES,30,Closure,160,0,240,no,-
ES,30,Closure,160,1,240,no,-
ES,30,Closure,160,2,240,no,-
ES,30,Closure,160,3,240,no,-
ES,30,Closure,160,4,240,no,-
ES,30,Closure,161,0,240,no,-
ES,30,Closure,161,1,240,no,-
ES,30,Closure,161,2,240,no,-
ES,30,Closure,161,3,240,no,-
ES,30,Closure,161,4,240,no,-
ES,30,Closure,162,0,240,no,-
ES,30,Closure,162,1,240,no,-
ES,30,Closure,162,2,240,no,-
ES,30,Closure,162,3,240,no,-
ES,30,Closure,162,4,240,no,-
ES,30,Closure,163,0,240,yes,both
ES,30,Closure,163,1,240,yes,both
ES,30,Closure,163,2,240,yes,both
ES,30,Closure,163,3,240,yes,both
ES,30,Closure,163,4,240,yes,both
ES,30,Closure,164,0,240,no,-
ES,30,Closure,164,1,240,yes,seq-p
ES,30,Closure,164,2,240,yes,seq-p
ES,30,Closure,164,3,240,yes,seq-p
ES,30,Closure,164,4,240,yes,seq-p
ES,30,Closure,165,0,240,yes,both
ES,30,Closure,165,1,240,yes,both
ES,30,Closure,165,2,240,yes,both
ES,30,Closure,165,3,240,yes,both
ES,30,Closure,165,4,240,yes,both
ES,30,Closure,166,0,240,no,-
ES,30,Closure,166,1,240,no,-
ES,30,Closure,166,2,240,no,-
ES,30,Closure,166,3,240,no,-
ES,30,Closure,166,4,240,no,-
ES,30,Closure,167,0,240,yes,seq-p
ES,30,Closure,167,1,240,no,-
ES,30,Closure,167,2,240,no,-
ES,30,Closure,167,3,240,no,-
ES,30,Closure,167,4,240,no,-
ES,30,Closure,168,0,240,no,-
ES,30,Closure,168,1,240,no,-
ES,30,Closure,168,2,240,no,-
ES,30,Closure,168,3,240,no,-
ES,30,Closure,168,4,240,no,-
ES,30,Closure,169,0,240,yes,seq-p
ES,30,Closure,169,1,240,yes,seq-p
ES,30,Closure,169,2,240,yes,both
ES,30,Closure,169,3,240,yes,seq-p
ES,30,Closure,169,4,240,yes,both
ES,30,Closure,170,0,240,no,-
ES,30,Closure,170,1,240,no,-
ES,30,Closure,170,2,240,no,-
ES,30,Closure,170,3,240,no,-
ES,30,Closure,170,4,240,no,-
ES,30,Closure,171,0,240,no,-
ES,30,Closure,171,1,240,no,-
ES,30,Closure,171,2,240,no,-
ES,30,Closure,171,3,240,no,-
ES,30,Closure,171,4,240,no,-
ES,30,Closure,172,0,240,no,-
ES,30,Closure,172,1,240,no,-
ES,30,Closure,172,2,240,no,-
ES,30,Closure,172,3,240,no,-
ES,30,Closure,172,4,240,no,-
ES,30,Closure,173,0,240,yes,seq-p
ES,30,Closure,173,1,240,yes,seq-p
ES,30,Closure,173,2,240,no,-
ES,30,Closure,173,3,240,yes,seq-p
ES,30,Closure,173,4,240,no,-
ES,30,Closure,174,0,240,no,-
ES,30,Closure,174,1,240,no,-
ES,30,Closure,174,2,240,no,-
ES,30,Closure,174,3,240,no,-
ES,30,Closure,174,4,240,no,-
ES,30,Closure,175,0,240,no,-
ES,30,Closure,175,1,240,no,-
ES,30,Closure,175,2,240,no,-
ES,30,Closure,175,3,240,no,-
ES,30,Closure,175,4,240,no,-
ES,30,Closure,176,0,240,no,-
ES,30,Closure,176,1,240,no,-
ES,30,Closure,176,2,240,no,-
ES,30,Closure,176,3,240,no,-
ES,30,Closure,176,4,240,no,-
ES,30,Codec,1,0,240,no,-
ES,30,Codec,1,1,240,no,-
ES,30,Codec,1,2,240,no,-
ES,30,Codec,1,3,240,no,-
ES,30,Codec,1,4,240,no,-
ES,30,Codec,2,0,240,no,-
ES,30,Codec,2,1,240,no,-
ES,30,Codec,2,2,240,no,-
ES,30,Codec,2,3,240,no,-
ES,30,Codec,2,4,240,no,-
ES,30,Codec,3,0,240,no,-
ES,30,Codec,3,1,240,no,-
ES,30,Codec,3,2,240,no,-
ES,30,Codec,3,3,240,no,-
ES,30,Codec,3,4,240,no,-
ES,30,Codec,4,0,240,no,-
ES,30,Codec,4,1,240,no,-
ES,30,Codec,4,2,240,no,-
ES,30,Codec,4,3,240,no,-
ES,30,Codec,4,4,240,no,-
ES,30,Codec,5,0,240,no,-
ES,30,Codec,5,1,240,no,-
ES,30,Codec,5,2,240,no,-
ES,30,Codec,5,3,240,no,-
ES,30,Codec,5,4,240,no,-
ES,30,Codec,6,0,240,yes,seq-p
ES,30,Codec,6,1,240,yes,seq-p
ES,30,Codec,6,2,240,no,-
ES,30,Codec,6,3,240,no,-
ES,30,Codec,6,4,240,yes,seq-p
ES,30,Codec,7,0,240,no,-
ES,30,Codec,7,1,240,no,-
ES,30,Codec,7,2,240,no,-
ES,30,Codec,7,3,240,no,-
ES,30,Codec,7,4,240,no,-
ES,30,Codec,8,0,240,no,-
ES,30,Codec,8,1,240,no,-
ES,30,Codec,8,2,240,no,-
ES,30,Codec,8,3,240,no,-
ES,30,Codec,8,4,240,no,-
ES,30,Codec,9,0,240,no,-
ES,30,Codec,9,1,240,no,-
ES,30,Codec,9,2,240,no,-
ES,30,Codec,9,3,240,yes,seq-p
ES,30,Codec,9,4,240,no,-
ES,30,Codec,10,0,240,no,-
ES,30,Codec,10,1,240,no,-
ES,30,Codec,10,2,240,no,-
ES,30,Codec,10,3,240,no,-
ES,30,Codec,10,4,240,no,-
ES,30,Codec,11,0,240,yes,seq-p
ES,30,Codec,11,1,240,no,-
ES,30,Codec,11,2,240,yes,seq-p
ES,30,Codec,11,3,240,no,-
ES,30,Codec,11,4,240,yes,both
ES,30,Codec,12,0,240,yes,both
ES,30,Codec,12,1,240,yes,both
ES,30,Codec,12,2,240,yes,both
ES,30,Codec,12,3,240,yes,both
ES,30,Codec,12,4,240,yes,both
ES,30,Codec,13,0,240,yes,both
ES,30,Codec,13,1,240,yes,both
ES,30,Codec,13,2,240,yes,both
ES,30,Codec,13,3,240,yes,both
ES,30,Codec,13,4,240,yes,both
ES,30,Codec,14,0,240,no,-
ES,30,Codec,14,1,240,no,-
ES,30,Codec,14,2,240,no,-
ES,30,Codec,14,3,240,no,-
ES,30,Codec,14,4,240,no,-
ES,30,Codec,15,0,240,no,-
ES,30,Codec,15,1,240,yes,seq-p
ES,30,Codec,15,2,240,no,-
ES,30,Codec,15,3,240,yes,seq-p
ES,30,Codec,15,4,240,no,-
ES,30,Codec,16,0,240,no,-
ES,30,Codec,16,1,240,no,-
ES,30,Codec,16,2,240,no,-
ES,30,Codec,16,3,240,no,-
ES,30,Codec,16,4,240,no,-
ES,30,Codec,17,0,240,yes,seq-p
ES,30,Codec,17,1,240,yes,both
ES,30,Codec,17,2,240,yes,seq-p
ES,30,Codec,17,3,240,yes,seq-p
ES,30,Codec,17,4,240,yes,both
ES,30,Codec,18,0,240,yes,seq-p
ES,30,Codec,18,1,240,yes,seq-p
ES,30,Codec,18,2,240,yes,seq-p
ES,30,Codec,18,3,240,yes,seq-p
ES,30,Codec,18,4,240,yes,seq-p
ES,30,Collections,25,0,240,no,-
ES,30,Collections,25,1,240,no,-
ES,30,Collections,25,2,240,no,-
ES,30,Collections,25,3,240,no,-
ES,30,Collections,25,4,240,no,-
ES,30,Collections,26,0,240,yes,both
ES,30,Collections,26,1,240,yes,both
ES,30,Collections,26,2,240,yes,both
ES,30,Collections,26,3,240,yes,both
ES,30,Collections,26,4,240,yes,both
ES,30,Collections,27,0,240,no,-
ES,30,Collections,27,1,240,no,-
ES,30,Collections,27,2,240,no,-
ES,30,Collections,27,3,240,no,-
ES,30,Collections,27,4,240,no,-
ES,30,Collections,28,0,240,no,-
ES,30,Collections,28,1,240,no,-
ES,30,Collections,28,2,240,no,-
ES,30,Collections,28,3,240,no,-
ES,30,Collections,28,4,240,no,-
ES,30,Compress,1,0,240,no,-
ES,30,Compress,1,1,240,no,-
ES,30,Compress,1,2,240,no,-
ES,30,Compress,1,3,240,no,-
ES,30,Compress,1,4,240,yes,seq-p
ES,30,Compress,2,0,240,yes,seq-p
ES,30,Compress,2,1,240,no,-
ES,30,Compress,2,2,240,no,-
ES,30,Compress,2,3,240,yes,seq-p
ES,30,Compress,2,4,240,no,-
ES,30,Compress,3,0,240,yes,seq-p
ES,30,Compress,3,1,240,yes,seq-p
ES,30,Compress,3,2,240,yes,seq-p
ES,30,Compress,3,3,240,no,-
ES,30,Compress,3,4,240,yes,seq-p
ES,30,Compress,4,0,240,yes,seq-p
ES,30,Compress,4,1,240,yes,seq-p
ES,30,Compress,4,2,240,yes,seq-c
ES,30,Compress,4,3,240,yes,both
ES,30,Compress,4,4,240,yes,seq-p
ES,30,Compress,5,0,240,no,-
ES,30,Compress,5,1,240,no,-
ES,30,Compress,5,2,240,no,-
ES,30,Compress,5,3,240,no,-
ES,30,Compress,5,4,240,no,-
ES,30,Compress,6,0,240,yes,seq-p
ES,30,Compress,6,1,240,yes,seq-p
ES,30,Compress,6,2,240,yes,seq-p
ES,30,Compress,6,3,240,yes,seq-p
ES,30,Compress,6,4,240,yes,seq-p
ES,30,Compress,7,0,240,no,-
ES,30,Compress,7,1,240,no,-
ES,30,Compress,7,2,240,no,-
ES,30,Compress,7,3,240,no,-
ES,30,Compress,7,4,240,no,-
ES,30,Compress,8,0,240,yes,both
ES,30,Compress,8,1,240,yes,both
ES,30,Compress,8,2,240,yes,both
ES,30,Compress,8,3,240,yes,both
ES,30,Compress,8,4,240,yes,both
ES,30,Compress,9,0,240,yes,both
ES,30,Compress,9,1,240,yes,seq-p
ES,30,Compress,9,2,240,yes,both
ES,30,Compress,9,3,240,yes,both
ES,30,Compress,9,4,240,yes,seq-p
ES,30,Compress,10,0,240,no,-
ES,30,Compress,10,1,240,no,-
ES,30,Compress,10,2,240,no,-
ES,30,Compress,10,3,240,no,-
